0.001,100,1.125210795,0.118420467,0.07753749
0.005,100,1.103922534,0.089935226,0.030089679
0.01,100,1.089345514,0.136525523,-0.00483896
0.05,100,1.09880704,0.131870112,-0.003211828
0.1,100,1.095335539,0.131173197,0.000119938
0.5,100,1.096742129,0.129262036,-0.000323176
1,100,1.096179493,0.129584223,0.001727801
5,100,1.097586084,0.123556714,-0.003443603
10,100,1.086333361,0.209691702,0.082119206
0.023,100,1.093649375,0.11828969,-0.009206557
